,date,sent_amount_btc,received_amount_btc,net
2970,2022-11-09 09:00:00,0.0,0.761,-0.761
2971,2022-11-09 11:00:00,0.79993267,0.19986014,0.60007253
2972,2022-11-09 13:00:00,6701.38359512,6190.08770677,511.2958883499996
2973,2022-11-09 20:00:00,24256.01994739,21356.019722420002,2900.0002249699996
2974,2022-11-09 23:00:00,0.0,4.78e-05,-4.78e-05
2975,2022-11-10 08:00:00,2266.1783718499996,450.17837184999996,1815.9999999999998
2976,2022-11-10 10:00:00,0.0,6.7415851,-6.7415851
2977,2022-11-10 13:00:00,6190.08770677,5711.02087764,479.06682912999986
2978,2022-11-10 14:00:00,5067.17219344,7124.29246156,-2057.1202681199998
2979,2022-11-10 15:00:00,2067.17214158,7.17210713,2060.00003445
2980,2022-11-10 16:00:00,0.15993994,0.00984593,0.15009401
2981,2022-11-10 20:00:00,0.0,5340.75388199,-5340.75388199
2982,2022-11-10 23:00:00,6346.53696277,3346.5368481200003,3000.00011465
2983,2022-11-11 02:00:00,21345.96784896,19845.9676665,1500.0001824600004
2984,2022-11-11 08:00:00,62.08841384,6.08841384,56.0
2985,2022-11-11 10:00:00,0.0,72.22515448,-72.22515448
2986,2022-11-11 13:00:00,5711.02087764,5396.84397273,314.1769049100003
2987,2022-11-11 16:00:00,2347.92587447,848.2322573299999,1499.69361714
2988,2022-11-11 17:00:00,19845.9676665,18345.96758458,1500.0000819199995
2989,2022-11-12 01:00:00,137881.79833038,76059.79732076,61822.00100962
2990,2022-11-12 08:00:00,72.201,12.201,59.99999999999999
2991,2022-11-12 09:00:00,0.0,1.0,-1.0
2992,2022-11-12 12:00:00,847.92583981,0.0,847.92583981
2993,2022-11-12 13:00:00,236.51967144,39.06565864,197.4540128
2994,2022-11-12 14:00:00,18345.96758458,18345.96756625,1.832999987527728e-05
2995,2022-11-12 15:00:00,2252.88305711,6063.11534484,-3810.23228773
2996,2022-11-12 21:00:00,0.0,9809.30574392,-9809.30574392
2997,2022-11-13 00:00:00,68983.869665,66983.869265,2000.0004000000008
2998,2022-11-13 14:00:00,34.95314862,9.64539161,25.30775701
2999,2022-11-13 16:00:00,3460.23228773,1960.23224751,1500.0000402199998
3000,2022-11-13 23:00:00,5396.84397273,4088.47538225,1308.36859048
3001,2022-11-14 00:00:00,1960.23224751,460.23222472,1500.00002279
3002,2022-11-14 01:00:00,15996.66335144,14496.66324521,1500.000106230001
3003,2022-11-14 10:00:00,0.0,3.49993022,-3.49993022
3004,2022-11-14 15:00:00,2769.93708524,2748.93702513,21.00006011000005
3005,2022-11-14 16:00:00,14495.96714139,12995.96707139,1500.00007
3006,2022-11-14 18:00:00,4088.47538225,1951.06926769,2137.40611456
3007,2022-11-15 02:00:00,19.679524,0.0,19.679524
3008,2022-11-15 10:00:00,0.0,2.99990198,-2.99990198
3009,2022-11-16 09:00:00,0.0,17.096,-17.096
3010,2022-11-16 10:00:00,0.0,0.09387508,-0.09387508
3011,2022-11-16 17:00:00,0.0,3.45859632,-3.45859632
3012,2022-11-16 19:00:00,0.0,500.0,-500.0
3013,2022-11-16 20:00:00,0.0,166.702646,-166.702646
3014,2022-11-16 22:00:00,0.0,50.0,-50.0
3015,2022-11-17 08:00:00,87.38541384,24.385413840000002,63.0
3016,2022-11-17 10:00:00,0.0,1.38124207,-1.38124207
3017,2022-11-17 11:00:00,0.0,1.279e-05,-1.279e-05
3018,2022-11-17 12:00:00,0.000631,2000.0,-1999.999369
3019,2022-11-17 22:00:00,0.0,0.00015563,-0.00015563
3020,2022-11-18 02:00:00,2251.20821621,179.44034398,2071.76787223
3021,2022-11-18 09:00:00,0.0,1.0,-1.0
3022,2022-11-18 12:00:00,127351.14171521,127351.13995013,0.0017650800000410527
3023,2022-11-18 13:00:00,0.0,68200.0,-68200.0
3024,2022-11-18 18:00:00,0.0,3.261e-05,-3.261e-05
3025,2022-11-19 08:00:00,21.08841384,8.68841384,12.4
3026,2022-11-19 10:00:00,0.0,116.14220203,-116.14220203
3027,2022-11-19 15:00:00,12995.96707139,11995.9669124,1000.0001589900003
3028,2022-11-20 04:00:00,0.0,6.25e-06,-6.25e-06
3029,2022-11-21 11:00:00,0.0,5.00101331,-5.00101331
3030,2022-11-22 08:00:00,37.93841384,9.93841384,28.0
3031,2022-11-22 10:00:00,0.0,3.1683066799999997,-3.1683066799999997
3032,2022-11-22 15:00:00,2748.93702513,2728.93692683,20.00009829999999
3033,2022-11-22 22:00:00,0.0,24.511783,-24.511783
3034,2022-11-23 08:00:00,1153.8264850799999,1105.12745895,48.69902612999999
3035,2022-11-23 18:00:00,0.0,4.713e-05,-4.713e-05
3036,2022-11-24 07:00:00,99.21620203,74.21620203,25.0
3037,2022-11-24 09:00:00,0.0,2.208475,-2.208475
3038,2022-11-24 10:00:00,7.99985561,1.99974142,6.00011419
3039,2022-11-24 15:00:00,0.0,0.0498809,-0.0498809
3040,2022-11-24 20:00:00,0.0,14.705877,-14.705877
3041,2022-11-25 10:00:00,0.0,30.27982544,-30.27982544
3042,2022-11-25 22:00:00,0.0,0.0002511,-0.0002511
3043,2022-11-26 07:00:00,12.634,2.634,10.0
3044,2022-11-26 13:00:00,0.0,0.494,-0.494
3045,2022-11-28 10:00:00,4.99990137,0.59979784,4.40010353
3046,2022-11-28 16:00:00,0.30524207,0.08786343,0.21737863999999996
3047,2022-11-28 19:00:00,127351.13995013,0.0,127351.13995013
3048,2022-11-28 21:00:00,0.0,0.01267,-0.01267
3049,2022-11-28 22:00:00,0.0,113.7004828,-113.7004828
3050,2022-11-29 00:00:00,0.0,1999.99997384,-1999.99997384
3051,2022-11-29 07:00:00,437.76893161,342.26893161,95.5
3052,2022-11-29 10:00:00,0.0,2.966,-2.966
3053,2022-11-29 15:00:00,0.11115665,0.01106345,0.1000932
3054,2022-11-29 16:00:00,2777.7617683,2934.81514072,-157.05337241999996
3055,2022-11-30 07:00:00,342.08804277,297.08804277,45.0
3056,2022-11-30 09:00:00,0.0,3.315,-3.315
3057,2022-11-30 10:00:00,2934.81514072,2930.21503171,4.600109009999869
3058,2022-12-01 10:00:00,2930.21503171,2932.71487858,-2.499846870000056
3059,2022-12-01 18:00:00,0.0,0.0001,-0.0001
3060,2022-12-01 21:00:00,0.0,19.604126,-19.604126
3061,2022-12-02 08:00:00,299.40304277,285.40304277,14.0
3062,2022-12-02 10:00:00,0.0,161.69428299,-161.69428299
3063,2022-12-02 16:00:00,0.65743039,0.25732127,0.40010912000000004
3064,2022-12-03 08:00:00,41.78237154,25.28237154,16.5
3065,2022-12-03 10:00:00,0.0,1.0,-1.0
3066,2022-12-05 04:00:00,0.0,0.00117164,-0.00117164
3067,2022-12-05 11:00:00,0.0,4.79990627,-4.79990627
3068,2022-12-05 22:00:00,3.933032,0.0,3.933032
3069,2022-12-06 08:00:00,88.40611,71.40611,17.0
3070,2022-12-06 10:00:00,0.0,47.882,-47.882
3071,2022-12-06 12:00:00,4.4998526,1.89978572,2.60006688
3072,2022-12-06 19:00:00,0.0,33.224318,-33.224318
3073,2022-12-07 03:00:00,47.882,33.882,14.0
3074,2022-12-07 08:00:00,994.47284308,993.85546486,0.6173782199999219
3075,2022-12-07 10:00:00,0.0,0.575,-0.575
3076,2022-12-07 17:00:00,460.23222472,460.2321917,3.301999998939209e-05
3077,2022-12-08 00:00:00,0.0,19.600946,-19.600946
3078,2022-12-08 03:00:00,82.16030668,15.16030668,67.0
3079,2022-12-08 07:00:00,49.66030668,3.66030668,46.0
3080,2022-12-08 10:00:00,0.0,12.368198269999999,-12.368198269999999
3081,2022-12-08 23:00:00,2607.95225139,6067.308396060001,-3459.3561446700005
3082,2022-12-09 10:00:00,0.0,2.25,-2.25
3083,2022-12-10 04:00:00,9901.35874316,4901.35865806,5000.0000851
3084,2022-12-10 08:00:00,46.734,1.734,45.0
3085,2022-12-10 09:00:00,0.0,14.282,-14.282
3086,2022-12-10 13:00:00,3919.58833637,2419.58830106,1500.00003531
3087,2022-12-11 21:00:00,2419.58830106,2419.58827761,2.344999984416063e-05
3088,2022-12-12 16:00:00,2929.21487858,2889.21486071,40.00001787000019
3089,2022-12-13 07:00:00,302.45604277,247.45604277,55.0
3090,2022-12-13 10:00:00,0.0,2.0386495900000003,-2.0386495900000003
3091,2022-12-13 11:00:00,0.0,5e-05,-5e-05
3092,2022-12-15 00:00:00,0.0,9.798618,-9.798618
3093,2022-12-15 07:00:00,697.73619663,685.83554613,11.900650499999983
3094,2022-12-15 08:00:00,0.0,23.751,-23.751
3095,2022-12-15 10:00:00,1.89978572,0.89972793,1.00005779
3096,2022-12-15 19:00:00,0.0,42.1329179,-42.1329179
3097,2022-12-16 07:00:00,266.53632853,71.40526333000001,195.1310652
3098,2022-12-16 09:00:00,0.0,135.123,-135.123
3099,2022-12-16 10:00:00,0.0,0.19326642,-0.19326642
3100,2022-12-16 16:00:00,0.0,9.9999479,-9.9999479
3101,2022-12-16 20:00:00,11995.9669124,10695.96686088,1300.000051519999
3102,2022-12-17 08:00:00,227.56382695999997,47.56382696,180.0
3103,2022-12-17 10:00:00,0.0,1.339,-1.339
3104,2022-12-17 15:00:00,0.0,6.16e-06,-6.16e-06
3105,2022-12-18 03:00:00,0.0,5e-05,-5e-05
3106,2022-12-18 11:00:00,0.0,5.5e-06,-5.5e-06
3107,2022-12-18 18:00:00,10695.96686088,9495.96685088,1200.0000099999997
3108,2022-12-18 19:00:00,0.0,6.14e-06,-6.14e-06
3109,2022-12-19 10:00:00,0.0,0.69686501,-0.69686501
3110,2022-12-20 07:00:00,130.65314524000001,54.15314524,76.5
3111,2022-12-20 10:00:00,0.0,3.4329298799999997,-3.4329298799999997
3112,2022-12-21 09:00:00,0.025,0.0,0.025
3113,2022-12-21 10:00:00,0.0,0.75,-0.75
3114,2022-12-21 17:00:00,0.0,50.0,-50.0
3115,2022-12-22 10:00:00,0.0,0.99994195,-0.99994195
3116,2022-12-22 11:00:00,0.0,35.655,-35.655
3117,2022-12-22 17:00:00,0.0,3100.993277,-3100.993277
3118,2022-12-22 19:00:00,9495.96685088,8295.96669984,1200.0001510399998
3119,2022-12-23 08:00:00,785.09104277,681.59104277,103.5
3120,2022-12-23 09:00:00,0.0,2.598,-2.598
3121,2022-12-23 10:00:00,0.0,3.246e-05,-3.246e-05
3122,2022-12-23 16:00:00,0.0,14001.0,-14001.0
3123,2022-12-23 17:00:00,0.0,6999.0,-6999.0
3124,2022-12-23 22:00:00,0.0,4.444e-05,-4.444e-05
3125,2022-12-24 06:00:00,675.93904277,658.93904277,17.0
3126,2022-12-26 12:00:00,0.0,0.02774845,-0.02774845
3127,2022-12-26 15:00:00,0.69686501,0.1968279,0.5000371100000001
3128,2022-12-28 23:00:00,0.0,1.0,-1.0
3129,2022-12-29 00:00:00,0.0,3595.0,-3595.0
3130,2022-12-29 08:00:00,1155.8126486,1026.8126486,129.0
3131,2022-12-29 10:00:00,0.0,0.22168101,-0.22168101
3132,2022-12-29 12:00:00,2889.21486071,2839.21477149,50.00008921999961
3133,2022-12-29 19:00:00,0.0,1.469196,-1.469196
3134,2022-12-30 01:00:00,9000.0,9000.0,2.1827852025868566e-13
3135,2022-12-30 04:00:00,5947.63450336,947.63450336,5000.0
3136,2022-12-30 09:00:00,579.17814524,5480.18814524,-4901.01
3137,2022-12-31 07:00:00,480.17814524,459.17399337,21.00415187000002
3138,2022-12-31 10:00:00,0.0,2.20515187,-2.20515187
3139,2022-12-31 17:00:00,0.0,50.0,-50.0
3140,2022-12-31 19:00:00,8295.96669984,7295.9666384,1000.0000614400005
3141,2023-01-04 08:00:00,439.14004277,323.14004277,116.0
3142,2023-01-04 11:00:00,0.0,0.92328561,-0.92328561
3143,2023-01-05 00:00:00,8.355658,0.0,8.355658
3144,2023-01-05 08:00:00,323.98704277,203.98704277,120.00000000000003
3145,2023-01-05 10:00:00,0.0,1.654,-1.654
3146,2023-01-05 22:00:00,7295.9666384,6795.96655648,500.0000819200004
3147,2023-01-06 09:00:00,205.64104277,187.64104277,18.0
3148,2023-01-06 10:00:00,4.79990627,4.23385581,0.5660504600000003
3149,2023-01-06 13:00:00,7145.96655648,6645.96647456,500.0000819199995
3150,2023-01-06 19:00:00,6645.96647456,5645.96646456,1000.0000100000007
3151,2023-01-07 15:00:00,0.0,1999.79779515,-1999.79779515
3152,2023-01-09 18:00:00,5645.96646456,4645.96643456,1000.0000299999992
3153,2023-01-09 23:00:00,0.0,17.6251104,-17.6251104
3154,2023-01-10 04:00:00,0.0,0.00010057,-0.00010057
3155,2023-01-10 08:00:00,189.07504277,187.07504277,2.0
3156,2023-01-10 10:00:00,0.0,0.7696349299999999,-0.7696349299999999
3157,2023-01-10 17:00:00,2.79985581,0.79984362,2.00001219
3158,2023-01-10 20:00:00,0.0,39.165852,-39.165852
3159,2023-01-11 07:00:00,0.0,75.0,-75.0
3160,2023-01-12 11:00:00,0.0,5.502,-5.502
3161,2023-01-12 17:00:00,17266.76556802,16266.76554802,1000.00002
3162,2023-01-13 05:00:00,0.0,0.0008,-0.0008
3163,2023-01-13 08:00:00,193.31304277,58.31304277,135.0
3164,2023-01-13 09:00:00,2839.21477149,2845.6387082500005,-6.423936759999856
3165,2023-01-13 16:00:00,0.0,0.03445548,-0.03445548
3166,2023-01-14 08:00:00,22.23910247,17.48910247,4.75
3167,2023-01-14 09:00:00,0.0,60.0,-60.0
3168,2023-01-16 10:00:00,0.0,0.11456914,-0.11456914
3169,2023-01-17 03:00:00,0.0,98.88789349999999,-98.88789349999999
3170,2023-01-17 07:00:00,133.22704277,27.22704277,106.0
3171,2023-01-17 08:00:00,0.0,250.0,-250.0
3172,2023-01-17 09:00:00,0.0,73.0,-73.0
3173,2023-01-17 10:00:00,0.0,0.34979894,-0.34979894
3174,2023-01-17 12:00:00,4000.0,2999.99999,1000.0000100000002
3175,2023-01-17 16:00:00,0.79984362,0.29982226,0.50002136
3176,2023-01-17 20:00:00,0.0,1e-05,-1e-05
3177,2023-01-18 01:00:00,0.0,274.47402,-274.47402
3178,2023-01-18 09:00:00,0.0,6.742,-6.742
3179,2023-01-19 09:00:00,0.0,50.438,-50.438
3180,2023-01-19 10:00:00,0.0,1e-05,-1e-05
3181,2023-01-19 16:00:00,0.0,0.30233467,-0.30233467
3182,2023-01-20 07:00:00,33.21904277,13.21904277,20.0
3183,2023-01-20 09:00:00,0.0,14.31,-14.31
3184,2023-01-20 15:00:00,0.0,0.31394622,-0.31394622
3185,2023-01-21 11:00:00,0.0,1000.0,-1000.0
3186,2023-01-21 16:00:00,3645.96642456,2645.96630456,1000.0001200000002
3187,2023-01-22 00:00:00,0.0,1.092e-05,-1.092e-05
3188,2023-01-22 07:00:00,0.0,7.35e-06,-7.35e-06
3189,2023-01-23 11:00:00,0.0,0.31998346,-0.31998346
3190,2023-01-24 09:00:00,0.0,1000.0,-1000.0
3191,2023-01-24 10:00:00,0.0,117.348,-117.348
3192,2023-01-24 12:00:00,0.0,1000.0,-1000.0
3193,2023-01-24 19:00:00,0.0,0.0109378,-0.0109378
3194,2023-01-24 20:00:00,0.0,234.8951342,-234.8951342
3195,2023-01-25 10:00:00,0.0,83.305,-83.305
3196,2023-01-26 02:00:00,0.0,68.512416,-68.512416
3197,2023-01-26 07:00:00,9.39,0.89,8.5
3198,2023-01-26 09:00:00,0.0,130.996,-130.996
3199,2023-01-26 10:00:00,0.0,0.51987079,-0.51987079
3200,2023-01-26 16:00:00,0.0,0.14345652,-0.14345652
3201,2023-01-26 18:00:00,0.0,0.00114,-0.00114
3202,2023-01-26 21:00:00,0.0,2e-05,-2e-05
3203,2023-01-27 05:00:00,37576.561365,37576.56130202,6.297999789239839e-05
3204,2023-01-27 07:00:00,0.0,9801.09360684,-9801.09360684
3205,2023-01-27 10:00:00,0.0,225.49099999999999,-225.49099999999999
3206,2023-01-27 16:00:00,0.0,0.30683054,-0.30683054
3207,2023-01-28 04:00:00,0.0,0.00024505,-0.00024505
3208,2023-01-28 13:00:00,0.0,968.245,-968.245
3209,2023-01-30 10:00:00,0.0,250.18259415,-250.18259415
3210,2023-01-31 11:00:00,0.0,33.419,-33.419
3211,2023-02-01 07:00:00,11.39,8.39,3.0
3212,2023-02-01 10:00:00,0.0,1.0171583800000001,-1.0171583800000001
3213,2023-02-01 19:00:00,0.0,0.01817,-0.01817
3214,2023-02-01 20:00:00,0.0,215.265756,-215.265756
3215,2023-02-02 10:00:00,0.7999302,0.96868461,-0.1687544099999999
3216,2023-02-03 10:00:00,0.0,146.92993,-146.92993
3217,2023-02-04 00:00:00,0.0,9.785103,-9.785103
3218,2023-02-04 07:00:00,251.11598024,30.11598024,221.0
3219,2023-02-04 09:00:00,0.0,0.8700849,-0.8700849
3220,2023-02-04 12:00:00,0.0,5278.42533721,-5278.42533721
3221,2023-02-04 14:00:00,5287.08855891,4278.5218503999995,1008.5667085100004
3222,2023-02-04 21:00:00,0.0,0.00058115,-0.00058115
3223,2023-02-05 03:00:00,0.0,0.00013972,-0.00013972
3224,2023-02-05 06:00:00,0.0,0.00082756,-0.00082756
3225,2023-02-05 13:00:00,0.0,800.0,-800.0
3226,2023-02-05 15:00:00,0.0,0.0023,-0.0023
3227,2023-02-05 16:00:00,0.09836325,0.09603677,0.0023264800000000058
3228,2023-02-06 11:00:00,0.0,0.10031456,-0.10031456
3229,2023-02-07 09:00:00,19.74804277,40.10504277,-20.357
3230,2023-02-07 13:00:00,0.0,215.35050248,-215.35050248
3231,2023-02-07 21:00:00,0.0,19.568088,-19.568088
3232,2023-02-08 09:00:00,0.0,94.521,-94.521
3233,2023-02-08 10:00:00,0.0,0.19297485,-0.19297485
3234,2023-02-08 14:00:00,89.04016523,9.22065378,79.81951145
3235,2023-02-09 07:00:00,243.51836767,44.01836767,199.5
3236,2023-02-09 10:00:00,0.0,3.841,-3.841
3237,2023-02-09 13:00:00,0.0,111.09396859,-111.09396859
3238,2023-02-09 16:00:00,0.0,0.22556517,-0.22556517
3239,2023-02-09 18:00:00,0.0,50.0,-50.0
3240,2023-02-09 19:00:00,0.0,50.0,-50.0
3241,2023-02-10 07:00:00,283.26104277,58.26104277,225.0
3242,2023-02-10 09:00:00,0.0,1.915,-1.915
3243,2023-02-10 10:00:00,0.0,0.24498701,-0.24498701
3244,2023-02-10 13:00:00,0.0,74.70116414,-74.70116414
3245,2023-02-10 16:00:00,0.0,0.99995926,-0.99995926
3246,2023-02-10 22:00:00,0.0,0.00055,-0.00055
3247,2023-02-11 06:00:00,0.0,3.108e-05,-3.108e-05
3248,2023-02-11 07:00:00,911.52104277,571.52104277,340.0
3249,2023-02-11 09:00:00,0.0,1.33,-1.33
3250,2023-02-11 13:00:00,61.03053014,0.81306683,60.21746331000001
3251,2023-02-12 03:00:00,0.0,2.735e-05,-2.735e-05
3252,2023-02-12 13:00:00,71.33089331,17.24517536,54.08571794999999
3253,2023-02-13 11:00:00,0.0,0.49993664,-0.49993664
3254,2023-02-13 13:00:00,0.0,262.34782864,-262.34782864
3255,2023-02-13 17:00:00,0.0,0.00186986,-0.00186986
3256,2023-02-14 02:00:00,0.0,4.923e-05,-4.923e-05
3257,2023-02-14 05:00:00,0.0,500.0,-500.0
3258,2023-02-14 08:00:00,624.89616106,332.39616106,292.50000000000006
3259,2023-02-14 12:00:00,98.32381056,22.78474149,75.53906907
3260,2023-02-14 13:00:00,17.24517536,6.58104142,10.664133940000001
3261,2023-02-14 16:00:00,0.0,0.30219078,-0.30219078
3262,2023-02-14 19:00:00,0.0,500.0,-500.0
3263,2023-02-14 22:00:00,0.0,351.0,-351.0
3264,2023-02-15 07:00:00,111.001,51.001,60.00000000000001
3265,2023-02-15 09:00:00,0.0,2.162,-2.162
3266,2023-02-15 10:00:00,0.0,0.29401934,-0.29401934
3267,2023-02-15 12:00:00,111.09396859,27.75050866,83.34345993
3268,2023-02-15 13:00:00,9.22056078,0.17475736,9.04580342
3269,2023-02-15 18:00:00,0.0,10.0,-10.0
3270,2023-02-16 00:00:00,0.0,0.098191,-0.098191
3271,2023-02-16 08:00:00,52.163,2.163,50.0
3272,2023-02-16 09:00:00,0.0,0.09,-0.09
3273,2023-02-16 10:00:00,0.0,0.10644483,-0.10644483
3274,2023-02-16 11:00:00,179.44034398,88.92371164,90.51663234
3275,2023-02-16 13:00:00,48.52684524,9.27677014,39.250075100000004
3276,2023-02-16 18:00:00,0.0,2.735e-05,-2.735e-05
3277,2023-02-17 08:00:00,133.249,88.249,45.0
3278,2023-02-17 09:00:00,0.0,8.171,-8.171
3279,2023-02-17 11:00:00,0.0,15.08712269,-15.08712269
3280,2023-02-17 13:00:00,0.0,240.83231496,-240.83231496
3281,2023-02-17 17:00:00,0.0,0.33482352,-0.33482352
3282,2023-02-18 09:00:00,0.0,48.5,-48.5
3283,2023-02-18 13:00:00,0.0,144.65054893,-144.65054893
3284,2023-02-19 02:00:00,0.0,200.0,-200.0
3285,2023-02-19 13:00:00,0.0,41.90784717,-41.90784717
3286,2023-02-19 23:00:00,0.0,1.972e-05,-1.972e-05
3287,2023-02-20 10:00:00,0.0,0.16214298,-0.16214298
3288,2023-02-20 11:00:00,0.0,0.03159788,-0.03159788
3289,2023-02-20 13:00:00,39.06565864,8.18198628,30.883672360000002
3290,2023-02-20 16:00:00,0.0,0.10470325,-0.10470325
3291,2023-02-21 13:00:00,41.90784717,11.12067351,30.787173659999997
3292,2023-02-21 16:00:00,0.0,0.89084583,-0.89084583
3293,2023-02-21 19:00:00,0.0,500.0,-500.0
3294,2023-02-22 07:00:00,14.19511829,3.94511829,10.25
3295,2023-02-22 09:00:00,0.0,157.517,-157.517
3296,2023-02-22 13:00:00,0.0,12.37883676,-12.37883676
3297,2023-02-22 16:00:00,0.0,0.16822696,-0.16822696
3298,2023-02-22 23:00:00,0.0,19.560168,-19.560168
3299,2023-02-23 07:00:00,88.92,44.92,44.0
3300,2023-02-23 09:00:00,0.0,1.0,-1.0
3301,2023-02-23 13:00:00,0.0,86.0525938,-86.0525938
3302,2023-02-24 04:00:00,0.0,0.0005304,-0.0005304
3303,2023-02-24 08:00:00,202.437,90.437,112.00000000000001
3304,2023-02-24 09:00:00,0.0,0.915,-0.915
3305,2023-02-24 11:00:00,2799.21470825,2777.72827151,21.48643674000005
3306,2023-02-24 13:00:00,0.0,22.28475014,-22.28475014
3307,2023-02-24 20:00:00,0.0,5.75e-05,-5.75e-05
3308,2023-02-25 07:00:00,91.352,61.352,30.000000000000007
3309,2023-02-25 10:00:00,0.0,24.363,-24.363
3310,2023-02-25 13:00:00,0.0,83.95575895,-83.95575895
3311,2023-02-26 13:00:00,0.0,164.5141085,-164.5141085
3312,2023-02-27 10:00:00,0.0,0.18111592,-0.18111592
3313,2023-02-27 14:00:00,0.0,46.82257834,-46.82257834
3314,2023-02-27 19:00:00,0.0,500.00016061,-500.00016061
3315,2023-02-28 05:00:00,0.0,500.0,-500.0
3316,2023-02-28 08:00:00,596.26116106,581.25116106,15.009999999999991
3317,2023-02-28 09:00:00,0.0,0.751,-0.751
3318,2023-02-28 10:00:00,0.0,0.00561158,-0.00561158
3319,2023-02-28 13:00:00,144.65054893,52.67493759,91.97561134000001
3320,2023-02-28 17:00:00,0.71084351,0.21077118,0.5000723300000001
3321,2023-02-28 19:00:00,0.0,500.0,-500.0
3322,2023-03-01 07:00:00,0.0,500.0,-500.0
3323,2023-03-01 08:00:00,381.06704277,376.06704277,5.0
3324,2023-03-01 09:00:00,0.0,1.5570742000000002,-1.5570742000000002
3325,2023-03-01 10:00:00,0.0,0.02102598,-0.02102598
3326,2023-03-01 13:00:00,164.5141085,71.88960518,92.62450331999999
3327,2023-03-01 22:00:00,0.0,9.778236,-9.778236
3328,2023-03-02 00:00:00,9.8551,0.0,9.8551
3329,2023-03-02 07:00:00,2209.5470207500002,201.05702075,2008.49
3330,2023-03-02 10:00:00,0.0,28.842,-28.842
3331,2023-03-02 11:00:00,0.0,0.29338074,-0.29338074
3332,2023-03-02 13:00:00,52.67493759,0.6725484,52.00238919
3333,2023-03-02 16:00:00,0.0,0.38454414,-0.38454414
3334,2023-03-02 19:00:00,0.0,8.08e-06,-8.08e-06
3335,2023-03-02 20:00:00,0.0,8.08e-06,-8.08e-06
3336,2023-03-03 08:00:00,98.75451739,26.86140355,71.89311384000001
3337,2023-03-03 09:00:00,2777.21464083,2737.9665266,39.24811422999978
3338,2023-03-03 10:00:00,0.0,0.03032815,-0.03032815
3339,2023-03-03 12:00:00,215.35050248,106.20163891,109.14886356999999
3340,2023-03-03 13:00:00,9.27677014,0.32485981,8.95191033
3341,2023-03-03 22:00:00,0.0,0.00052019,-0.00052019
3342,2023-03-04 08:00:00,352.80844632000003,123.40844632,229.40000000000003
3343,2023-03-04 09:00:00,0.0,0.624,-0.624
3344,2023-03-04 13:00:00,240.83231496,134.2905218,106.54179316
3345,2023-03-05 13:00:00,71.88960518,9.62803784,62.261567340000006
3346,2023-03-06 11:00:00,0.0,0.19516635999999998,-0.19516635999999998
3347,2023-03-06 13:00:00,0.0,686.25234598,-686.25234598
3348,2023-03-06 16:00:00,0.0,0.07765113,-0.07765113
3349,2023-03-06 18:00:00,0.0,14.665374,-14.665374
3350,2023-03-07 09:00:00,89.02280994,36.02280994,53.0
3351,2023-03-07 10:00:00,0.0,50.658,-50.658
3352,2023-03-07 13:00:00,22.28475014,1.1162134,21.16853674
3353,2023-03-07 16:00:00,0.0,0.31354527,-0.31354527
3354,2023-03-08 07:00:00,85.53532733,1.03532733,84.5
3355,2023-03-08 09:00:00,0.0,6.284,-6.284
3356,2023-03-08 14:00:00,106.20163891,7.2303538,98.97128511
3357,2023-03-08 16:00:00,0.0,0.11669888,-0.11669888
3358,2023-03-08 21:00:00,0.0,43.993746,-43.993746
3359,2023-03-09 08:00:00,57.97732733,22.97506446,35.00226287
3360,2023-03-09 09:00:00,0.0,2.527,-2.527
3361,2023-03-09 10:00:00,0.0,0.08183742,-0.08183742
3362,2023-03-09 13:00:00,134.2905218,44.98237194,89.30814985999999
3363,2023-03-09 17:00:00,0.0,0.31968007,-0.31968007
3364,2023-03-10 01:00:00,46.338002,0.0,46.338002
3365,2023-03-10 07:00:00,237.80199339,77.50199339,160.3
3366,2023-03-10 08:00:00,0.0,1.431,-1.431
3367,2023-03-10 09:00:00,262.34782864,149.75023376,112.59759488
3368,2023-03-10 10:00:00,0.0,0.25004703,-0.25004703
3369,2023-03-10 13:00:00,686.25234598,518.48022719,167.77211878999992
3370,2023-03-10 15:00:00,0.0,3.04980393,-3.04980393
3371,2023-03-10 18:00:00,0.0,0.06840164,-0.06840164
3372,2023-03-11 01:00:00,0.0,3.0,-3.0
3373,2023-03-11 08:00:00,1755.94711462,190.54711462,1565.4
3374,2023-03-11 09:00:00,4020.4784851900004,749.96525774,3270.51322745
3375,2023-03-12 10:00:00,4278.42529665,3992.90010879,285.52518785999973
3376,2023-03-12 13:00:00,74.70116414,4.86603682,69.83512732
3377,2023-03-13 10:00:00,3992.90010879,3646.33991411,346.5601946800002
3378,2023-03-13 11:00:00,3.04980393,1.0495854,2.0002185299999997
3379,2023-03-13 13:00:00,3646.33991411,3392.28322116,254.05669295000007
3380,2023-03-13 16:00:00,0.0,0.08480393,-0.08480393
3381,2023-03-14 07:00:00,820.39444124,735.3944556,84.99998564
3382,2023-03-14 09:00:00,0.0,2.3449999999999998,-2.3449999999999998
3383,2023-03-14 10:00:00,0.0,0.45566199,-0.45566199
3384,2023-03-14 11:00:00,3392.28322116,2949.7351796,442.54804156
3385,2023-03-14 13:00:00,149.75023376,31.592315,118.15791875999999
3386,2023-03-14 16:00:00,0.0,0.43957271,-0.43957271
3387,2023-03-15 07:00:00,736.73944124,619.73944124,117.0
3388,2023-03-15 08:00:00,0.0,52.391,-52.391
3389,2023-03-15 10:00:00,2737.2145266,2691.2143881,46.00013850000005
